"Election ID","Election Name","Society ID","Society Name","Election Start Date","Election End Date"
323,"Leeds University Business School Society AGM",63,"Business School Society (LUBS)","2022-05-02 09:00:00","2022-05-07 09:00:00"
324,"Leeds Marrow AGM",201,"Leeds Marrow","2022-05-02 12:00:00","2022-05-08 12:00:00"
325,"African Caribbean Society Committee AGM",7,"African Caribbean","2022-05-01 00:00:00","2022-05-08 23:59:00"
326,"School of Design Society AGM",327,"SODSoc (School of Design)","2022-05-02 09:00:00","2022-05-08 23:55:00"
327,"LGBT+ Society AGM",210,LGBT,"2022-05-02 00:00:00","2022-05-08 23:59:00"
328,"Tae-Kwon-Do AGM",352,Tae-Kwon-Do,"2022-04-20 00:01:00","2022-04-28 23:59:00"
329,"LUSJAS AGM April 2022",337,"St. John Ambulance","2022-04-05 00:00:00","2022-04-11 00:00:00"
330,"Politics and International Studies AGM",283,"Politics and International Studies (POLIS)","2022-04-11 09:00:00","2022-04-13 20:00:00"
331,"STREET DANCE AGM",341,"Street Dance","2022-05-01 00:00:00","2022-05-08 00:00:00"
332,"Neural Networks AGM",255,"Neuroscience Society","2022-05-02 09:00:00","2022-05-08 23:59:00"
333,"Test election 25 March am",396,"Student Activities","2022-03-25 09:36:00","2022-03-25 09:44:00"
334,"Faculty of Biological Sciences (FoBSoc) AGM",121,"Faculty of Biological Sciences (FoBSoc)","2022-05-02 08:00:00","2022-05-08 16:29:00"
335,"Fashion Society AGM",122,Fashion,"2022-05-02 00:01:00","2022-05-08 23:59:00"
336,"Hong Kong Society AGM",162,"Hong Kong","2022-04-15 13:50:00","2022-04-20 23:59:00"
337,"German Society AGM",138,German,"2022-05-02 00:00:00","2022-05-08 23:59:00"
338,"Committee Elections",301,"Rugby League (m)","2022-05-04 09:00:00","2022-05-08 17:00:00"
339,"Trampolining Committee 2022/23",368,Trampoline,"2022-05-02 09:00:00","2022-05-08 23:00:00"
340,"UoL Karate Club Committee Elections",185,Karate,"2022-05-02 09:00:00","2022-05-08 23:59:00"
341,"Polish Society AGM",282,Polish,"2022-05-02 09:00:00","2022-05-08 23:59:00"
342,"LUU Theatre Group Committee Elections 2022/23 AGM",363,"Theatre Group","2022-05-02 06:00:00","2022-05-07 23:00:00"
343,"Salsa Society AGM",307,Salsa,"2022-05-02 00:00:00","2022-05-08 23:59:00"
344,"VIBES Bollywood Dance AGM",377,"Vibes: Bollywood Dance","2022-05-02 12:00:00","2022-05-08 12:00:00"
345,"GeogSoc AGM",137,Geography,"2022-05-02 00:01:00","2022-05-08 23:59:00"
346,"Feminist Society AGM",123,Feminist,"2022-05-02 06:00:00","2022-05-08 23:58:00"
347,"Leeds United Nations AGM",209,"Leeds United Nations","2022-05-02 00:00:00","2022-05-08 23:59:00"
348,"RocSoc AGM",108,"Earth Sciences (RocSoc)","2022-05-02 00:00:00","2022-05-08 00:00:00"
350,"LUU Nintendo and Pokémon society AGM",259,"Nintendo and Pokemon","2022-05-02 00:01:00","2022-05-08 23:59:00"
351,"Mathematical AGM",228,Mathematical,"2022-05-02 12:00:00","2022-05-08 23:59:00"
352,"Big Band AGM",46,"Big Band","2022-04-08 00:00:00","2022-04-11 00:00:00"
353,"Performing Arts Society AGM",276,"Performing Arts","2022-05-02 00:01:00","2022-05-08 23:59:00"
354,"Horse Riding AGM",164,"Horse Riding","2022-05-02 00:01:00","2022-05-08 23:59:00"
355,"Mind Matters AGM",241,"Mind Matters","2022-05-09 00:00:00","2022-05-15 23:58:00"
356,"Ballet Society AGM",33,Ballet,"2022-05-02 09:00:00","2022-05-11 14:31:00"
357,"Leeds University Union Caving Society AGM",70,Caving,"2022-04-08 17:05:00","2022-04-14 17:00:00"
358,"Debating Union AGM",102,Debating,"2022-05-02 00:00:00","2022-05-08 23:59:00"
359,"Casual Kickabout AGM",68,"Casual Kickabout","2022-05-01 00:01:00","2022-05-08 23:57:00"
360,"Mexican Students Society AGM",235,Mexican,"2022-05-02 09:00:00","2022-05-08 18:00:00"
361,"Leeds Healthcare Students for Climate Action AGM",149,"Healthcare Students for Climate Action - HESCA","2022-05-02 00:00:00","2022-05-08 23:59:00"
362,"Plastic Surgery Society AGM",431,"Plastics Reconstructive and Aesthetics Surgical Society","2022-05-02 00:00:00","2022-05-09 00:00:00"
363,"Modern Dance Society AGM",243,"Modern Dance","2022-05-02 00:00:00","2022-05-09 21:00:00"
364,"Sci Fi and Fantasy AGM",310,"Sci Fi and Fantasy","2022-05-02 09:00:00","2022-05-08 20:00:00"
365,"Classics Society",79,Classics,"2022-05-02 15:59:00","2022-05-08 17:59:00"
366,"Homed Annual Committee Election",161,Homed,"2022-05-02 15:08:00","2022-05-08 15:08:00"
367,"Physics AGM",281,Physics,"2022-05-03 00:01:00","2022-05-07 23:59:00"
368,"Leeds East African Society Annual Committee Election",109,"East African","2022-05-01 00:25:00","2022-05-30 17:25:00"
369,"Barbell Club AGM",35,"Barbell Club","2022-05-02 00:01:00","2022-05-08 23:59:00"
370,"Linguistics Society Election - Committee 2022/3",213,Linguistics,"2022-05-02 00:00:00","2022-05-08 23:59:00"
371,"Beat Society AGM",40,BEAT,"2022-05-02 00:00:00","2022-05-08 23:58:00"
372,"Sikh Society",318,Sikh,"2022-04-25 12:00:00","2022-05-01 10:00:00"
373,"Cross Country AGM",93,"Cross Country","2022-05-02 00:01:00","2022-05-08 00:00:00"
374,"Cutting Edge AGM",96,"Cutting Edge","2022-05-02 00:00:00","2022-05-08 23:59:00"
375,"East Asian Research Society (EARS) AGM 2022",110,"East Asian Research (EARS)","2022-05-02 22:40:00","2022-05-08 22:41:00"
376,"22/23 KSoc President/Vice",188,Korean,"2022-04-01 17:00:00","2022-04-07 17:00:00"
377,"Amnesty International AGM",13,"Amnesty International","2022-05-02 12:00:00","2022-05-08 12:00:00"
378,"LSTV AGM",217,LSTV,"2022-05-01 00:00:00","2022-05-08 23:59:00"
379,"Sociology & Social Policy Society AGM",326,"Sociology & Social Policy","2022-05-02 12:00:00","2022-05-08 17:00:00"
380,"Student Action for Refugees AGM",342,"Student Action for Refugees","2022-05-02 09:00:00","2022-05-08 17:00:00"
381,"Leeds University Union Netball Club AGM",254,Netball,"2022-05-02 21:00:00","2022-05-13 10:00:00"
382,"PhilSoc Annual General Meeting",277,"Philosophy (Leeds University Philosophical Society)","2022-04-14 15:56:00","2022-04-20 15:57:00"
383,"Bar Soc Elections",36,"Barrister (BarSoc)","2022-04-11 00:00:00","2022-04-15 22:00:00"
384,"Cycling & MTB AGM",97,Cycling,"2022-04-10 14:00:00","2022-04-14 14:00:00"
385,"May 2022 Referendum: UCU Strikes & Student Outlets",0,"Not Set","2022-05-02 09:00:00","2022-05-05 23:59:00"
386,"Pantomime Society AGM",273,Pantomime,"2022-05-02 00:00:00","2022-05-08 23:58:00"
387,"Open Theatre AGM",263,"Open Theatre","2023-05-01 09:00:00","2023-05-06 00:00:00"
388,"Stage Musicals Society AGM",339,"Stage Musicals Society","2022-05-02 00:00:00","2022-05-08 00:00:00"
389,"Animal Crossing Society Committee Election",15,"Cosy Games Society","2022-05-02 00:52:00","2022-05-10 00:51:00"
390,"Liberal Arts Society AGM",211,"Liberal Arts","2022-05-02 12:00:00","2022-05-08 23:59:00"
391,"Medieval Society AGM",232,"Medieval Society","2022-05-02 12:00:00","2022-05-08 12:00:00"
392,"Black Feminist Society AGM",50,"Black Feminist Society","2022-05-02 00:00:00","2022-05-08 23:59:00"
393,"AGM Touch Rugby",366,"Touch Rugby (Mixed)","2022-05-02 00:01:00","2022-05-08 23:58:00"
394,"Mech Eng Soc committee elections of 2022-2023",230,"Mechanical Engineering (Mech Eng Soc)","2022-05-02 09:00:00","2022-05-08 23:59:00"
395,"2022/23 Committee Election",333,"Sports and Exercise Science (SPSC)","2022-05-02 09:00:00","2022-05-08 17:00:00"
396,"Vegetarian and Vegan Society AGM",375,"Vegetarian and Vegan","2022-05-26 10:00:00","2022-06-24 23:00:00"
397,"Leeds Entrepreneurs AGM",115,Entrepreneurs,"2022-05-15 00:00:00","2022-05-22 23:59:00"
398,"Make a Smile AGM",221,"Make A Smile","2022-05-02 09:00:00","2022-05-06 09:00:00"
399,"History Society AGM",156,History,"2022-05-02 09:00:00","2022-05-08 21:00:00"
400,"Irish Dance Society AGM",177,"Irish Dancing","2022-05-02 00:00:00","2022-05-08 23:59:00"
401,"Microbiology AGM",236,Microbiology,"2022-05-02 00:00:00","2022-05-08 00:00:00"
402,"American Football AGM",12,"American Football","2022-05-02 13:51:00","2022-05-09 13:51:00"
403,"Quidditch Society AGM",291,Quadball,"2022-04-16 01:00:00","2022-04-25 12:00:00"
404,"National Hindu Students' Forum AGM",251,"National Hindu Students Forum","2022-05-02 00:01:00","2022-05-08 23:59:00"
405,"SolidariTee Leeds EGM",473,"SolidariTee Leeds","2022-04-30 14:37:00","2022-05-09 14:36:00"
406,"Dance Expose AGM",98,"Dance Expose","2022-05-08 09:00:00","2022-05-13 20:05:00"
407,"Indian Students' Association Elections",171,"Indian Student Association","2022-05-01 00:00:00","2022-05-08 17:00:00"
408,"2022/23 Committee",120,"Extended Reality XR","2022-04-30 16:45:00","2022-06-30 17:00:00"
409,"PPE SOC Committee Election 2022",287,"PPE (Politics, Philosophy, and Economics)","2022-04-20 00:01:00","2022-04-24 23:59:00"
410,"Students for Sensible Drug Policy AGM",344,"Students for Sensible Drug Policy","2022-05-02 00:00:00","2022-05-09 23:59:00"
412,"X-Posure (Radiology Society) AGM",442,"X-Posure (Medics and Dentists)","2022-05-02 08:00:00","2022-05-08 23:59:00"
413,"Vertical Fitness AGM",376,"Vertical Fitness","2022-05-02 10:00:00","2022-05-08 20:00:00"
414,"Leeds Rheumatology and Musculoskeletal Medicine Society (LRMMS) 1st Annual Election",429,"Leeds Rheumatology and Musculoskeletal Medicine Society (LRMMS)","2022-05-02 00:00:00","2022-05-08 23:59:00"
415,"English Society AGM",114,English,"2022-05-02 09:00:00","2022-05-08 12:00:00"
416,"eSports and Video Games Society AGM",118,"eSports and Video Games","2022-05-02 00:00:00","2022-05-08 23:59:00"
417,"Neurodivergent Society AGM",256,Neurodivergent,"2022-05-02 00:00:00","2022-05-08 23:59:00"
418,"Comics and Graphic Novels AGM",83,"Comics & Graphic Novels","2022-05-02 00:01:00","2022-05-08 23:59:00"
419,"Bedside Buddies AGM 2022",41,"Bedside Buddies","2022-07-25 09:00:00","2022-07-29 08:30:00"
420,"Spanish, Latin American and Portuguese Society AGM",330,"Spanish, Latin American and Portuguese Society (SLAPSOC)","2022-05-24 00:00:00","2022-05-27 23:59:00"
421,"CrimSoc AGM",92,"SocCrimSoc (Sociology, Social Policy and Criminal Justice Society)","2022-04-23 10:01:00","2022-04-26 10:01:00"
422,"Leeds Film Society AGM",126,Film,"2022-05-02 12:00:00","2022-05-08 23:59:00"
423,"Baking Society AGM",32,"Baking Society","2022-05-02 00:00:00","2022-05-08 23:59:00"
424,"Volleyball AGM",380,Volleyball,"2022-05-02 08:00:00","2022-05-08 19:00:00"
425,"Brazilian Jiu Jitsu AGM",55,"Brazilian Jiu Jitsu","2022-05-02 00:01:00","2022-05-08 23:58:00"
426,"Real Ale Society AGM",293,"Real Ale","2022-05-12 21:00:00","2022-05-19 23:59:00"
427,"Anime & Manga AGM",17,"Anime & Manga","2022-05-02 00:00:00","2022-05-08 00:00:00"
428,"Yoga Society AGM",392,"Yoga Society","2022-05-02 19:00:00","2022-05-09 19:00:00"
429,"Enactus Leeds Elections",113,"Enactus Leeds","2022-05-02 00:00:00","2022-05-08 00:00:00"
430,"2022-23 Committee Election",252,"Natural Sciences","2022-05-01 14:27:00","2022-05-15 13:27:00"
431,"Nursing Society AGM 2022",260,Nursing,"2022-05-01 12:00:00","2022-05-09 12:00:00"
432,"LeedsHKPASS Society AGM 2022/23",163,"Hong Kong Public Affairs & Social Services Society","2022-05-15 13:00:00","2022-05-25 20:00:00"
433,"Korfball Committee 22/23 elections",189,Korfball,"2022-05-01 00:00:00","2022-05-08 23:59:00"
434,"Leeds Filipino Society AGM",125,Filipino,"2022-05-03 09:00:00","2022-05-15 17:00:00"
435,"LOMSS AGM",265,"Oral Medicine & Surgery","2022-05-02 00:00:00","2022-05-08 23:55:00"
436,"LUUMHC AGM 2022",159,"Hockey (m)","2022-04-28 18:00:00","2022-04-28 20:45:00"
437,"Fencing Club Annual General Meeting",124,Fencing,"2022-05-01 00:01:00","2022-05-08 23:59:00"
438,"Boxing AGM",53,Boxing,"2022-04-30 13:00:00","2022-05-14 13:00:00"
439,"LUUTIS AGM",367,"Trading and Investments","2022-05-02 10:00:00","2022-05-08 17:00:00"
440,"LUSC AGM 2022",306,"Sailing Club","2022-05-02 09:00:00","2022-05-03 22:00:00"
441,"SFGH AGM 2022",343,"Students for Global Health Leeds","2022-05-02 09:00:00","2022-05-08 23:59:00"
442,"Athletics AGM",27,Athletics,"2022-05-01 00:01:00","2022-05-08 23:59:00"
443,"Leeds RAG (Raise and Give) AGM",205,"Leeds RAG","2022-05-02 00:00:00","2022-05-08 23:59:00"
444,"Leeds Horror Society AGM",434,"Leeds Horror Society","2022-05-02 00:00:00","2022-05-08 23:40:00"
445,"Guide Dogs AGM",144,"Guide Dogs","2022-05-02 00:01:00","2022-05-08 23:59:00"
446,"Book Club AGM",51,"Book Club","2022-05-02 12:00:00","2022-05-09 11:59:00"
447,"Cheerleading AGM",72,Cheerleading,"2022-05-12 18:00:00","2022-05-12 22:55:00"
448,"Change Ringers AGM",71,"Change Ringers","2022-04-16 00:00:00","2022-04-20 17:00:00"
449,"Spoken Word Society AGM",331,"Spoken Word","2022-05-09 17:00:00","2022-05-15 23:58:00"
450,"Economics Society AGM",111,"Economics Society","2022-05-08 00:00:00","2022-05-15 00:00:00"
451,"Belly Dance Term 3 Committee",42,"Belly Dance Society","2022-05-04 17:43:00","2022-05-23 23:50:00"
452,"Women's Rugby League AGM",302,"Rugby League (w)","2022-05-02 09:00:00","2022-05-08 23:59:00"
453,"Leeds Student Radio AGM",207,"Leeds Student Radio","2022-05-01 00:00:00","2022-05-08 23:59:00"
454,"DigiSoc AGM",452,"Digital Media Society (DigiSoc)","2022-05-02 12:00:00","2022-05-09 12:00:00"
455,"Conservation Volunteers Election 22/23",87,"Conservation Volunteers","2022-04-18 00:00:00","2022-04-24 23:59:00"
456,"Triathlon AGM",369,Triathlon,"2022-05-02 00:00:00","2022-05-08 00:00:00"
457,"ShockSoc AGM 2022",316,"ShockSoc (Electrical Engineering)","2022-05-02 00:01:00","2022-05-09 23:58:00"
458,"Full AGM 2022/2023",73,"Chemical Engineering","2022-04-25 08:00:00","2022-05-01 23:59:00"
459,"Full AGM 2022/2023",73,"Chemical Engineering","2022-04-25 08:00:00","2022-05-01 23:59:00"
460,"LUUWHC AGM",160,"Hockey (w)","2022-04-26 17:00:00","2022-04-27 12:00:00"
461,"Jiu Jitsu AGM",183,"Jiu Jitsu","2022-04-26 00:01:00","2022-05-02 23:59:00"
462,"Committee 2022-23",247,"Muay Thai","2022-06-01 15:54:00","2022-07-01 15:54:00"
463,"Buddhist Meditation Society - Committee election 2022/23",61,"Buddhist Meditation","2022-05-05 12:00:00","2022-05-12 23:59:00"
464,"Green Action AGM",143,"Green Action","2022-04-16 20:15:00","2022-05-07 20:15:00"
465,"MASSoc AGM 2022",224,"Malaysian & Singaporean","2022-04-11 22:00:00","2022-04-13 22:29:00"
466,"LUU Turkic Society AGM",444,"Turkic Society","2022-05-01 00:00:00","2022-05-08 23:59:00"
467,"22/23 Ksoc AGM",188,Korean,"2022-04-11 17:00:00","2022-04-15 17:00:00"
468,"Teddy Bear Hospital AGM",354,"Teddy Bear Hospital","2022-05-01 00:00:00","2022-05-08 23:59:00"
469,"The Arrhythmics AGM",358,"The Arrhythmics","2022-05-01 00:00:00","2022-05-08 23:59:00"
470,"Medsoc AGM",233,"MedSoc (Medicine)","2022-04-28 16:01:00","2022-05-12 16:00:00"
471,"Leeds Food Science & Nutrition Society AGM",130,"Food Science and Nutrition","2022-05-19 09:00:00","2022-05-27 21:00:00"
472,"Golf AGM",141,Golf,"2022-05-01 23:59:00","2022-05-08 23:59:00"
473,"Men's Lacrosse AGM 2022",194,"Lacrosse (m)","2022-05-03 00:01:00","2022-05-03 23:59:00"
475,"BADMINTON 2022/23 Committee elections",30,Badminton,"2022-04-25 00:05:00","2022-05-04 16:00:00"
476,"Development Netball Elections 2022",467,"Development Netball","2022-05-06 09:00:00","2022-05-07 20:00:00"
477,"Nigerian Society AGM",257,Nigerian,"2022-08-13 12:00:00","2022-08-16 10:38:00"
478,"British Chinese Society AGM",58,"British Chinese","2022-04-30 00:00:00","2022-05-06 23:58:00"
479,"April 2022 election",438,"Students Against Sexual Harassment & Assault (SASHA)","2022-04-17 12:27:00","2022-04-19 12:27:00"
480,"Leeds SkateSoc AGM",320,Skate,"2022-05-02 09:00:00","2022-05-08 17:00:00"
481,"Squash AGM",334,"Squash and Racketball","2022-05-02 00:00:00","2022-05-08 23:59:00"
482,"PPE Soc Election 2022/23",287,"PPE (Politics, Philosophy, and Economics)","2022-04-20 00:10:00","2022-04-24 23:59:00"
483,"Union Music Library AGM",374,"Union Music Library","2022-05-02 00:00:00","2022-05-08 00:00:00"
484,"Dancesport AGM",99,"Dancesport (Ballroom and Latin)","2022-05-02 00:00:00","2022-05-08 23:59:00"
485,"Inclusive Christian Movement AGM",170,"Inclusive Christian Movement","2022-05-02 09:00:00","2022-05-16 20:00:00"
486,"Performance and Cultural Industries AGM",275,"Performance and Cultural Industries (PCI)","2022-04-24 17:00:00","2022-04-29 17:00:00"
487,AGM,304,"Rugby Union (w)","2022-05-02 01:00:00","2022-05-08 23:59:00"
488,"Committee 2022/23",39,"Basketball (w)","2022-04-26 00:00:00","2022-05-01 00:00:00"
489,"Comedy Society AGM",82,"Comedy Society","2022-05-01 09:00:00","2022-07-01 09:00:00"
490,"Saudi Society",308,Saudi,"2022-04-18 00:00:00","2022-04-22 23:58:00"
491,"Leeds Surf Club AGM",346,Surf,"2022-05-05 17:00:00","2022-05-06 00:10:00"
492,AGM,174,"International Business Society","2022-07-20 11:12:00","2022-07-25 11:13:00"
493,"Astrosoc Annual General Meeting (AGM)",26,AstroSoc,"2022-05-08 00:00:00","2022-05-22 00:00:00"
494,"Backstage EGM",29,Backstage,"2022-04-23 00:01:00","2022-04-30 14:00:00"
495,"Environmental (Envirosoc) AGM",116,"Environmental (EnviroSoc)","2022-05-03 09:00:00","2022-05-17 09:00:00"
496,"MSRC AGM",246,MSRC,"2022-05-02 09:00:00","2022-05-06 17:00:00"
497,"Pool and Snooker Committee 2022/23 Election",285,"Pool and Snooker","2022-05-01 00:00:00","2022-05-14 00:00:00"
498,"LUU NEPSOC AGM 2022",253,Nepalese,"2022-04-26 08:00:00","2022-05-08 23:59:00"
499,"LUUCABS (Cryptocurrency & Blockchain) AGM",94,"Cryptocurrency & Blockchain","2022-05-02 00:00:00","2022-05-08 23:59:00"
500,"Lippy Committee Election",214,Lippy,"2022-05-01 00:00:00","2022-05-04 14:00:00"
501,"Leeds Media Students AGM",202,"Leeds Media Students","2022-05-03 14:00:00","2022-05-10 12:00:00"
502,"LUUWAFC AGM 2022",25,"Association Football (w)","2022-05-05 22:00:00","2022-05-06 19:00:00"
503,"LUUOC Committee Elections 2022",266,"Orienteering + Fell Running","2022-05-02 09:00:00","2022-05-08 23:59:00"
504,"Kpop Dance Society (KDS) - Events Officer Referendum",190,"KPOP Dance","2022-04-19 00:00:00","2022-04-22 23:59:00"
505,"Wilderness Medicine AGM",384,"Wilderness Medicine","2022-05-02 00:01:00","2022-05-08 23:59:00"
506,"Swimming and Water Polo AGM",349,"Swimming & Water Polo","2022-05-06 12:00:00","2022-05-07 23:55:00"
507,"Midwifery Society AGM",239,Midwifery,"2022-05-09 10:00:00","2022-05-14 10:00:00"
508,"Folk and Thackray Sage Morris AGM 2022",128,"Folk and Thackray Sage Morris","2022-03-23 00:01:00","2022-03-30 23:59:00"
509,"PSYCHED AGM",288,"Psyched (Psychiatry)","2022-05-02 00:00:00","2022-05-06 23:59:00"
510,"Laidlaw Society AGM",453,"Laidlaw Society","2022-05-01 00:01:00","2022-05-08 23:59:00"
511,"Leeds University Union Caving Society EGM",70,Caving,"2022-05-04 12:00:00","2022-05-06 21:00:00"
512,"Men's Basketball - AGM",38,"Basketball (m)","2022-05-06 11:00:00","2022-05-13 17:00:00"
513,"CardioSoc AGM 2022",448,"CardioSoc (Medics and Dentists)","2022-05-30 09:00:00","2022-06-06 18:00:00"
514,"Leeds Friends of MSF AGM",135,"Friends of MSF","2022-05-01 22:00:00","2022-05-07 21:59:00"
515,"Cymdeithas Gymraeg Prifysgol Leeds University Welsh Society AGM",383,"Cymdeithas Gymreig Prifysgol Leeds University Welsh Society","2022-08-21 00:00:00","2022-08-27 23:58:00"
516,"Skydiving AGM",321,Skydiving,"2022-05-12 00:01:00","2022-05-25 23:59:00"
517,"Sikh Society EGM",318,Sikh,"2022-04-25 12:00:00","2022-05-01 00:00:00"
518,"ChemSoc AGM",74,Chemistry,"2022-05-04 00:00:00","2022-05-10 23:59:00"
519,"Photography Society EGM",472,Photography,"2022-04-25 14:38:00","2022-04-29 23:59:00"
520,"Russian and Slavonic society AGM",305,"Russian and Slavonic","2022-05-02 00:00:00","2022-05-08 00:00:00"
521,"Treasurer election",277,"Philosophy (Leeds University Philosophical Society)","2022-05-02 11:35:00","2022-05-09 11:35:00"
522,"Leeds Rock & Alternate Society AGM",439,"Leeds Rock and Alternative Society","2022-05-02 00:00:00","2022-05-08 23:59:00"
523,"The Worsley Times AGM 2022",460,"The Worsley Times (Medics and Dentists)","2022-05-02 13:00:00","2022-05-07 12:00:00"
524,"Iranian Society AGM",176,Iranian,"2022-05-09 09:00:00","2022-05-14 23:59:00"
525,"Table Tennis 2022/2023 Committee Election",351,"Table Tennis","2022-05-07 00:00:00","2022-05-15 23:59:00"
526,"ArabSoc President 22-23",440,"Arab Society","2022-05-10 00:00:00","2022-05-15 00:00:00"
527,"Pan-African Society Election 2022/23",272,"Pan African","2022-06-06 00:00:00","2022-06-12 23:59:00"
528,"Kpop Dance Society (KDS) AGM",190,"KPOP Dance","2022-05-08 00:01:00","2022-05-14 23:59:00"
529,"Rowing Referendum",299,Rowing,"2022-04-27 19:00:00","2022-05-02 23:59:00"
530,"Handball AGM",147,Handball,"2022-05-02 00:01:00","2022-05-08 23:59:00"
531,"Leeds Filmmaking Society Election 2022/2023",127,"Film Making","2022-05-13 00:00:00","2022-06-03 23:59:00"
532,"LUU Lishi Daoist Tai Chi AGM",215,"Lishi Daoist Tai Chi","2022-05-02 01:00:00","2022-05-08 23:58:00"
